YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.3,35.3,,,32.3,38.4,"1,774",,,,,"$35,000 - $49,999",,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.9,24.9,,,23.3,26.5,"4,168",,,,,"$75,000 or greater",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.5,28.5,,,24.4,33.1,960,,,,,"Less than $15,000",,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,VALUE,34,Income,"Less than $15,000",INC,INCLESS15
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,,,27.5,34.3,"1,904",,,,,"$25,000 - $34,999",,"(41.641040988001, -99.365720623)",OWS,OWS1,Q036,VALUE,31,Income,"$25,000 - $34,999",INC,INC2535
2018,2018,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,,,27.9,31.2,"6,354",,,,,"$75,000 or greater",,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,VALUE,24,Income,"$75,000 or greater",INC,INC75PLUS
2016,2016,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28,28,,,22.6,34.2,494,,,,,"$50,000 - $74,999",,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,44.3,44.3,,,38.8,49.9,547,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,,,25.5,34.8,714,,,,,"$50,000 - $74,999",,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.3,30.3,,,26.4,34.4,889,,,,,"$25,000 - $34,999",,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Income,"$25,000 - $34,999",INC,INC2535
2012,2012,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.7,22.7,,,20.1,25.5,"1,495",,,,,"$75,000 or greater",,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,,,26.5,32.4,"1,590",,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.4,39.4,,,33.1,46.1,464,,,,,"Less than $15,000",,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,6,Income,"Less than $15,000",INC,INCLESS15
2014,2014,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,,,24.3,35.3,542,,,,,"Less than $15,000",,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Income,"Less than $15,000",INC,INCLESS15
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33,33,,,28.1,38.3,757,,,,,"$35,000 - $49,999",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.6,40.6,,,36.6,44.7,"1,041",,,,,"$15,000 - $24,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.2,24.2,,,21.2,27.6,"1,706",,,,,"$15,000 - $24,999",,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.6,41.6,,,32.5,51.3,263,,,,,"$35,000 - $49,999",,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,VALUE,2,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,45.5,45.5,,,40,51.2,549,,,,,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q036,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,,,26.6,32.1,"1,743",,,,,"$50,000 - $74,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.7,35.7,,,30.5,41.4,754,,,,,"$25,000 - $34,999",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.6,35.6,,,27.6,44.6,210,,,,,"$35,000 - $49,999",,"(13.444304, 144.793731)",OWS,OWS1,Q036,VALUE,66,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.2,29.2,,,23.7,35.4,361,,,,,"$25,000 - $34,999",,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,VALUE,42,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.8,27.8,,,23.3,32.7,718,,,,,"$75,000 or greater",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29,29,,,23.4,35.3,587,,,,,"Less than $15,000",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2018,2018,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.8,39.8,,,35.1,44.8,"1,107",,,,,"$50,000 - $74,999",,"(37.645970271000465, -84.77497104799966)",OWS,OWS1,Q036,VALUE,21,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.7,23.7,,,19,29.2,755,,,,,"$25,000 - $34,999",,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,VALUE,15,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.7,29.7,,,23.1,37.3,513,,,,,"$50,000 - $74,999",,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.3,36.3,,,31.7,41.3,722,,,,,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,27.8,36.1,893,,,,,"$50,000 - $74,999",,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"$50,000 - $74,999",INC,INC5075
2016,2016,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.5,26.5,,,23.7,29.5,"1,579",,,,,"$15,000 - $24,999",,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28,28,,,23.2,33.3,723,,,,,"$35,000 - $49,999",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2018,2018,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.5,41.5,,,36.7,46.3,734,,,,,"$15,000 - $24,999",,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,VALUE,22,Income,"$15,000 - $24,999",INC,INC1525
2016,2016,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.9,33.9,,,30.2,37.9,962,,,,,"$50,000 - $74,999",,"(40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.3,33.3,,,27,40.1,381,,,,,"$35,000 - $49,999",,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,VALUE,10,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31,31,,,25.3,37.4,"1,021",,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2016,2016,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.9,31.9,,,27.1,37.2,620,,,,,"$25,000 - $34,999",,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.8,41.8,,,37.6,46,869,,,,,"$15,000 - $24,999",,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,VALUE,40,Income,"$15,000 - $24,999",INC,INC1525
2016,2016,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.1,31.1,,,27.5,34.9,"1,497",,,,,"$15,000 - $24,999",,"(45.254228894001, -68.985031336)",OWS,OWS1,Q036,VALUE,23,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21.4,21.4,,,18.9,24.2,"1,867",,,,,"$75,000 or greater",,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,VALUE,15,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.4,29.4,,,22.4,37.6,262,,,,,"$35,000 - $49,999",,"(39.493240390000494, -117.07184056399967)",OWS,OWS1,Q036,VALUE,32,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,50.1,50.1,,,44.5,55.8,451,,,,,"Less than $15,000",,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Income,"Less than $15,000",INC,INCLESS15
2017,2017,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,24.5,27.4,"5,129",,,,,"$75,000 or greater",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$75,000 or greater",INC,INC75PLUS
2012,2012,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,22.8,32.4,766,,,,,"$15,000 - $24,999",,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Income,"$15,000 - $24,999",INC,INC1525
2018,2018,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.2,29.2,,,24.7,34.2,717,,,,,"$35,000 - $49,999",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q036,VALUE,35,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.7,38.7,,,31.9,46,366,,,,,"Less than $15,000",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"Less than $15,000",INC,INCLESS15
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.8,35.8,,,31.5,40.3,765,,,,,"$35,000 - $49,999",,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q036,VALUE,1,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.7,27.7,,,22.8,33.3,533,,,,,"$25,000 - $34,999",,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.7,36.7,,,31.8,41.9,605,,,,,"$25,000 - $34,999",,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.1,31.1,,,26.5,36,578,,,,,"$35,000 - $49,999",,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.1,30.1,,,26.3,34.3,825,,,,,"Less than $15,000",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"Less than $15,000",INC,INCLESS15
2012,2012,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.4,30.4,,,26.6,34.5,"1,008",,,,,"Less than $15,000",,"(47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Income,"Less than $15,000",INC,INCLESS15
2011,2011,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19.5,19.5,,,17.3,21.9,"1,968",,,,,"$50,000 - $74,999",,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27,27,,,23.9,30.4,"1,199",,,,,"$75,000 or greater",,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.5,27.5,,,22.2,33.4,354,,,,,"Less than $15,000",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"Less than $15,000",INC,INCLESS15
2016,2016,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.4,38.4,,,32.4,44.7,591,,,,,"$35,000 - $49,999",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.3,35.3,,,30.3,40.8,600,,,,,"$25,000 - $34,999",,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.7,35.7,,,30,41.7,518,,,,,"$25,000 - $34,999",,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.2,32.2,,,26.5,38.5,768,,,,,"$35,000 - $49,999",,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.9,30.9,,,26.6,35.6,597,,,,,"$25,000 - $34,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,VALUE,30,Income,"$25,000 - $34,999",INC,INC2535
